"dep";"sexe";"jour";"hosp";"rea";"rad";"dc"
"92";2;"2020-04-01";582;77;254;64
"93";0;"2020-04-01";1173;228;358;187
"93";1;"2020-04-01";726;163;209;107
"93";2;"2020-04-01";439;62;146;78
"94";0;"2020-04-01";1368;241;446;186
"94";1;"2020-04-01";776;170;254;115
"94";2;"2020-04-01";567;69;191;68
"95";0;"2020-04-01";730;150;473;156
"95";1;"2020-04-01";483;110;241;105
"95";2;"2020-04-01";247;40;229;51
"971";0;"2020-04-01";35;12;25;7
"971";1;"2020-04-01";22;11;12;3
"971";2;"2020-04-01";13;1;13;4
"972";0;"2020-04-01";63;19;25;3
"972";1;"2020-04-01";35;11;12;2
"972";2;"2020-04-01";28;8;13;1
"973";0;"2020-04-01";5;0;5;0
"973";1;"2020-04-01";4;0;4;0
"973";2;"2020-04-01";1;0;1;0
"974";0;"2020-04-01";53;3;20;0
"974";1;"2020-04-01";28;3;9;0
"974";2;"2020-04-01";25;0;11;0
"976";0;"2020-04-01";0;0;1;0
"976";1;"2020-04-01";0;0;0;0
"976";2;"2020-04-01";0;0;1;0
"01";0;"2020-04-02";105;33;62;14
"01";1;"2020-04-02";60;21;36;8
"01";2;"2020-04-02";42;11;22;6
"02";0;"2020-04-02";186;38;148;67
"02";1;"2020-04-02";104;21;61;44
"02";2;"2020-04-02";81;17;86;22
"03";0;"2020-04-02";36;14;54;6
"03";1;"2020-04-02";17;7;22;2
"03";2;"2020-04-02";17;6;32;4
"04";0;"2020-04-02";25;5;45;3
"04";1;"2020-04-02";10;4;18;2
"04";2;"2020-04-02";14;1;27;1
"05";0;"2020-04-02";59;16;37;1
"05";1;"2020-04-02";35;11;21;0
"05";2;"2020-04-02";24;5;16;1
"06";0;"2020-04-02";182;61;141;32
"06";1;"2020-04-02";113;41;57;20
"06";2;"2020-04-02";65;17;81;12
"07";0;"2020-04-02";83;13;120;23
"07";1;"2020-04-02";43;9;47;14
"07";2;"2020-04-02";22;0;62;6
"08";0;"2020-04-02";66;17;10;1
"08";1;"2020-04-02";45;12;7;0
"08";2;"2020-04-02";20;4;3;1
"09";0;"2020-04-02";17;6;8;1
"09";1;"2020-04-02";11;3;5;0
"09";2;"2020-04-02";6;3;3;1
"10";0;"2020-04-02";104;17;24;20
"10";1;"2020-04-02";59;11;15;17
"10";2;"2020-04-02";44;6;8;3
"11";0;"2020-04-02";101;19;52;21
"11";1;"2020-04-02";63;15;30;15
"11";2;"2020-04-02";38;4;22;6
"12";0;"2020-04-02";52;11;24;7
"12";1;"2020-04-02";35;8;9;4
"12";2;"2020-04-02";17;3;15;3
"13";0;"2020-04-02";946;216;606;65
"13";1;"2020-04-02";533;155;298;36
"13";2;"2020-04-02";391;61;287;29
"14";0;"2020-04-02";126;46;29;9
"14";1;"2020-04-02";74;34;14;8
"14";2;"2020-04-02";51;12;15;1
"15";0;"2020-04-02";21;7;3;0
"15";1;"2020-04-02";14;5;3;0
"15";2;"2020-04-02";7;2;0;0
"16";0;"2020-04-02";19;8;17;3
"16";1;"2020-04-02";13;6;7;1
"16";2;"2020-04-02";5;1;10;2
"17";0;"2020-04-02";66;25;33;11
"17";1;"2020-04-02";37;18;18;8
"17";2;"2020-04-02";29;7;15;3
"18";0;"2020-04-02";38;14;7;14
"18";1;"2020-04-02";29;13;4;9
"18";2;"2020-04-02";9;1;3;5
"19";0;"2020-04-02";38;8;11;4
"19";1;"2020-04-02";21;7;9;4
"19";2;"2020-04-02";17;1;2;0
"21";0;"2020-04-02";202;56;273;63
"21";1;"2020-04-02";124;42;107;36
"21";2;"2020-04-02";78;14;163;27
"22";0;"2020-04-02";59;16;16;9
"22";1;"2020-04-02";32;11;7;5
"22";2;"2020-04-02";27;5;9;4
"23";0;"2020-04-02";11;5;2;0
"23";1;"2020-04-02";7;4;2;0
"23";2;"2020-04-02";4;1;0;0
"24";0;"2020-04-02";15;4;11;1
"24";1;"2020-04-02";9;3;5;1
"24";2;"2020-04-02";6;1;6;0
"25";0;"2020-04-02";186;62;130;35
"25";1;"2020-04-02";118;51;64;23
"25";2;"2020-04-02";66;10;66;12
"26";0;"2020-04-02";229;62;92;44
"26";1;"2020-04-02";146;49;43;26
"26";2;"2020-04-02";81;11;49;18
"27";0;"2020-04-02";54;10;19;10
"27";1;"2020-04-02";35;9;4;2
"27";2;"2020-04-02";18;1;14;8
"28";0;"2020-04-02";146;31;53;18
"28";1;"2020-04-02";89;22;24;8
"28";2;"2020-04-02";53;8;25;10
"29";0;"2020-04-02";66;27;48;7
"29";1;"2020-04-02";43;22;22;4
"29";2;"2020-04-02";23;5;25;3
"2A";0;"2020-04-02";74;22;47;21
"2A";1;"2020-04-02";38;17;21;13
"2A";2;"2020-04-02";36;5;26;8
"2B";0;"2020-04-02";12;3;63;2
"2B";1;"2020-04-02";5;1;34;2
"2B";2;"2020-04-02";7;2;29;0
"30";0;"2020-04-02";74;30;34;11
"30";1;"2020-04-02";44;23;22;8
"30";2;"2020-04-02";30;7;12;3
"31";0;"2020-04-02";214;95;125;13
"31";1;"2020-04-02";146;78;59;10
"31";2;"2020-04-02";68;17;66;3
"32";0;"2020-04-02";27;5;6;3
"32";1;"2020-04-02";19;5;4;3
"32";2;"2020-04-02";8;0;2;0
"33";0;"2020-04-02";298;86;264;33
"33";1;"2020-04-02";180;67;111;15
"33";2;"2020-04-02";118;19;152;18
"34";0;"2020-04-02";245;78;186;39
"34";1;"2020-04-02";143;60;82;22
"34";2;"2020-04-02";102;18;104;17
"35";0;"2020-04-02";128;38;68;12
"35";1;"2020-04-02";86;30;41;8
"35";2;"2020-04-02";42;8;27;4
"36";0;"2020-04-02";49;7;7;17
"36";1;"2020-04-02";29;4;2;9
"36";2;"2020-04-02";20;3;5;8
"37";0;"2020-04-02";138;43;40;12
"37";1;"2020-04-02";75;28;21;9
"37";2;"2020-04-02";62;14;19;3
"38";0;"2020-04-02";199;58;96;16
"38";1;"2020-04-02";115;43;49;9
"38";2;"2020-04-02";81;15;47;7
"39";0;"2020-04-02";55;10;29;4
"39";1;"2020-04-02";24;6;17;3
"39";2;"2020-04-02";31;4;12;1
"40";0;"2020-04-02";17;6;10;1
"40";1;"2020-04-02";9;2;6;1
"40";2;"2020-04-02";7;3;4;0
"41";0;"2020-04-02";73;14;18;7
"41";1;"2020-04-02";47;12;10;4
"41";2;"2020-04-02";26;2;8;3
"42";0;"2020-04-02";435;94;120;62
"42";1;"2020-04-02";262;77;70;46
"42";2;"2020-04-02";168;17;50;16
"43";0;"2020-04-02";17;5;20;3
"43";1;"2020-04-02";14;5;7;2
"43";2;"2020-04-02";3;0;13;1
"44";0;"2020-04-02";204;52;91;38
"44";1;"2020-04-02";132;41;42;24
"44";2;"2020-04-02";71;11;49;14
"45";0;"2020-04-02";196;63;54;16
"45";1;"2020-04-02";117;49;27;9
"45";2;"2020-04-02";77;14;27;7
"46";0;"2020-04-02";13;6;14;0
"46";1;"2020-04-02";7;4;7;0
"46";2;"2020-04-02";6;2;7;0
"47";0;"2020-04-02";30;7;8;3
"47";1;"2020-04-02";18;5;2;3
"47";2;"2020-04-02";12;2;6;0
"48";0;"2020-04-02";9;1;8;0
"48";1;"2020-04-02";5;1;5;0
"48";2;"2020-04-02";4;0;3;0
"49";0;"2020-04-02";144;40;146;23
"49";1;"2020-04-02";85;31;71;14
"49";2;"2020-04-02";57;8;75;9
"50";0;"2020-04-02";57;21;23;11
"50";1;"2020-04-02";35;18;10;4
"50";2;"2020-04-02";21;3;12;6
"51";0;"2020-04-02";365;65;215;58
"51";1;"2020-04-02";219;48;85;39
"51";2;"2020-04-02";141;17;126;19
"52";0;"2020-04-02";66;12;23;8
"52";1;"2020-04-02";36;7;12;3
"52";2;"2020-04-02";30;5;11;5
"53";0;"2020-04-02";60;10;14;8
"53";1;"2020-04-02";29;9;6;3
"53";2;"2020-04-02";31;1;8;5
"54";0;"2020-04-02";465;166;154;85
"54";1;"2020-04-02";254;112;69;52
"54";2;"2020-04-02";186;48;79;33
"55";0;"2020-04-02";153;21;93;23
"55";1;"2020-04-02";92;17;43;12
"55";2;"2020-04-02";59;4;50;11
"56";0;"2020-04-02";138;30;95;35
"56";1;"2020-04-02";84;26;43;20
"56";2;"2020-04-02";54;4;52;15
"57";0;"2020-04-02";1030;175;362;242
"57";1;"2020-04-02";579;131;164;148
"57";2;"2020-04-02";442;43;192;93
"58";0;"2020-04-02";15;7;2;4
"58";1;"2020-04-02";6;6;1;3
"58";2;"2020-04-02";9;1;1;1
"59";0;"2020-04-02";703;239;257;101
"59";1;"2020-04-02";413;166;131;63
"59";2;"2020-04-02";284;72;125;38
"60";0;"2020-04-02";354;73;215;126
"60";1;"2020-04-02";191;54;121;80
"60";2;"2020-04-02";162;18;94;46
"61";0;"2020-04-02";58;8;42;7
"61";1;"2020-04-02";33;7;18;3
"61";2;"2020-04-02";25;1;24;4
"62";0;"2020-04-02";290;99;128;27
"62";1;"2020-04-02";170;75;71;16
"62";2;"2020-04-02";119;24;57;11
"63";0;"2020-04-02";74;33;29;3
"63";1;"2020-04-02";49;27;14;1
"63";2;"2020-04-02";25;6;15;2
"64";0;"2020-04-02";74;29;62;12
"64";1;"2020-04-02";45;18;31;7
"64";2;"2020-04-02";29;11;31;5
"65";0;"2020-04-02";41;6;16;3
"65";1;"2020-04-02";25;3;8;1
"65";2;"2020-04-02";16;3;8;2
"66";0;"2020-04-02";112;34;104;16
"66";1;"2020-04-02";57;24;41;7
"66";2;"2020-04-02";55;10;63;9
"67";0;"2020-04-02";1037;272;442;224
"67";1;"2020-04-02";629;209;238;133
"67";2;"2020-04-02";400;63;202;91
"68";0;"2020-04-02";1105;161;763;418
"68";1;"2020-04-02";601;116;407;271
"68";2;"2020-04-02";495;42;353;145
"69";0;"2020-04-02";1138;264;454;173
"69";1;"2020-04-02";625;191;200;92
"69";2;"2020-04-02";505;70;223;75
"70";0;"2020-04-02";77;15;60;28
"70";1;"2020-04-02";42;9;31;17
"70";2;"2020-04-02";35;6;28;11
"71";0;"2020-04-02";169;35;116;53
"71";1;"2020-04-02";96;28;56;30
"71";2;"2020-04-02";73;7;59;23
"72";0;"2020-04-02";106;22;58;16
"72";1;"2020-04-02";65;15;28;9
"72";2;"2020-04-02";40;7;30;7
"73";0;"2020-04-02";115;36;107;14
"73";1;"2020-04-02";68;29;54;5
"73";2;"2020-04-02";44;7;53;9
"74";0;"2020-04-02";254;81;217;46
"74";1;"2020-04-02";163;65;116;28
"74";2;"2020-04-02";87;16;99;18
"75";0;"2020-04-02";2838;782;954;455
"75";1;"2020-04-02";1737;571;552;303
"75";2;"2020-04-02";1072;207;394;150
"76";0;"2020-04-02";335;100;111;44
"76";1;"2020-04-02";191;72;49;31
"76";2;"2020-04-02";144;28;61;13
"77";0;"2020-04-02";619;170;307;95
"77";1;"2020-04-02";382;117;172;56
"77";2;"2020-04-02";233;52;134;39
"78";0;"2020-04-02";837;180;394;137
"78";1;"2020-04-02";503;137;226;83
"78";2;"2020-04-02";328;43;165;53
"79";0;"2020-04-02";29;6;27;5
"79";1;"2020-04-02";14;4;13;3
"79";2;"2020-04-02";15;2;14;2
"80";0;"2020-04-02";292;69;109;49
"80";1;"2020-04-02";169;44;49;31
"80";2;"2020-04-02";122;25;57;18
"81";0;"2020-04-02";59;24;17;3
"81";1;"2020-04-02";33;16;9;2
"81";2;"2020-04-02";26;8;8;1
"82";0;"2020-04-02";12;6;3;2
"82";1;"2020-04-02";11;5;1;2
"82";2;"2020-04-02";1;1;2;0
"83";0;"2020-04-02";198;50;195;28
"83";1;"2020-04-02";121;39;103;14
"83";2;"2020-04-02";76;11;92;14
"84";0;"2020-04-02";82;22;51;12
"84";1;"2020-04-02";49;16;20;7
"84";2;"2020-04-02";33;6;31;5
"85";0;"2020-04-02";57;17;29;7
"85";1;"2020-04-02";39;15;13;4
"85";2;"2020-04-02";18;2;16;3
"86";0;"2020-04-02";44;20;30;15
"86";1;"2020-04-02";30;16;15;5
"86";2;"2020-04-02";14;4;15;10
"87";0;"2020-04-02";64;17;20;6
"87";1;"2020-04-02";32;10;11;4
"87";2;"2020-04-02";32;7;8;2
"88";0;"2020-04-02";266;43;141;99
"88";1;"2020-04-02";136;29;70;62
"88";2;"2020-04-02";128;14;70;36
"89";0;"2020-04-02";97;19;15;9
"89";1;"2020-04-02";55;17;7;8
"89";2;"2020-04-02";41;2;8;1
"90";0;"2020-04-02";216;46;121;75
"90";1;"2020-04-02";126;31;72;42
"90";2;"2020-04-02";90;15;49;33
"91";0;"2020-04-02";758;183;196;80
"91";1;"2020-04-02";447;134;124;51
"91";2;"2020-04-02";303;46;72;28
"92";0;"2020-04-02";1748;360;610;211
"92";1;"2020-04-02";1099;280;316;131
"92";2;"2020-04-02";631;77;290;78
"93";0;"2020-04-02";1208;221;399;208
"93";1;"2020-04-02";742;156;236;117
"93";2;"2020-04-02";458;62;160;89
"94";0;"2020-04-02";1474;251;500;211
"94";1;"2020-04-02";834;177;277;129
"94";2;"2020-04-02";617;72;221;79
"95";0;"2020-04-02";791;154;527;174
"95";1;"2020-04-02";509;117;279;117
"95";2;"2020-04-02";282;37;245;57
"971";0;"2020-04-02";37;16;28;7
"971";1;"2020-04-02";22;13;14;3
"971";2;"2020-04-02";15;3;14;4
"972";0;"2020-04-02";57;20;31;3
"972";1;"2020-04-02";32;12;16;2
"972";2;"2020-04-02";25;8;15;1
"973";0;"2020-04-02";5;0;6;0
"973";1;"2020-04-02";4;0;4;0
"973";2;"2020-04-02";1;0;2;0
"974";0;"2020-04-02";54;2;24;0
"974";1;"2020-04-02";29;2;11;0
"974";2;"2020-04-02";25;0;13;0
"976";0;"2020-04-02";9;3;2;2
"976";1;"2020-04-02";6;3;1;2
"976";2;"2020-04-02";3;0;1;0
"01";0;"2020-04-03";100;31;74;17
"01";1;"2020-04-03";59;19;43;9
"01";2;"2020-04-03";38;11;27;8
"02";0;"2020-04-03";210;39;162;85
"02";1;"2020-04-03";120;21;65;52
"02";2;"2020-04-03";89;18;96;32
"03";0;"2020-04-03";40;13;54;7
"03";1;"2020-04-03";17;6;22;3
"03";2;"2020-04-03";21;6;32;4
"04";0;"2020-04-03";29;6;45;3
"04";1;"2020-04-03";13;5;18;2
"04";2;"2020-04-03";15;1;27;1
"05";0;"2020-04-03";64;16;37;1
"05";1;"2020-04-03";36;9;21;0
"05";2;"2020-04-03";28;7;16;1
"06";0;"2020-04-03";203;65;149;35
"06";1;"2020-04-03";124;44;62;22
"06";2;"2020-04-03";74;17;84;13
"07";0;"2020-04-03";95;16;125;24
"07";1;"2020-04-03";50;10;47;15
"07";2;"2020-04-03";28;2;66;6
"08";0;"2020-04-03";67;17;13;2
"08";1;"2020-04-03";45;12;9;1
"08";2;"2020-04-03";21;4;4;1
"09";0;"2020-04-03";16;6;8;1
"09";1;"2020-04-03";10;3;5;0
"09";2;"2020-04-03";6;3;3;1
"10";0;"2020-04-03";110;17;25;21
"10";1;"2020-04-03";61;11;16;18
"10";2;"2020-04-03";48;6;8;3
"11";0;"2020-04-03";99;19;55;24
"11";1;"2020-04-03";61;15;30;18
"11";2;"2020-04-03";38;4;25;6
"12";0;"2020-04-03";60;11;26;8
"12";1;"2020-04-03";38;9;10;4
"12";2;"2020-04-03";22;2;16;4
"13";0;"2020-04-03";1022;236;671;79
"13";1;"2020-04-03";600;170;324;43
"13";2;"2020-04-03";404;65;326;34
"14";0;"2020-04-03";131;47;37;11
"14";1;"2020-04-03";76;33;18;10
"14";2;"2020-04-03";54;14;19;1
"15";0;"2020-04-03";24;7;3;0
"15";1;"2020-04-03";15;5;3;0
"15";2;"2020-04-03";9;2;0;0
"16";0;"2020-04-03";18;7;21;3
"16";1;"2020-04-03";11;5;10;1
"16";2;"2020-04-03";6;1;11;2
"17";0;"2020-04-03";74;25;32;11
"17";1;"2020-04-03";44;18;18;8
"17";2;"2020-04-03";30;7;14;3
"18";0;"2020-04-03";43;13;10;14
"18";1;"2020-04-03";28;12;7;9
"18";2;"2020-04-03";15;1;3;5
"19";0;"2020-04-03";42;8;14;4
"19";1;"2020-04-03";24;7;11;4
"19";2;"2020-04-03";18;1;3;0
"21";0;"2020-04-03";212;62;290;67
"21";1;"2020-04-03";128;45;119;39
"21";2;"2020-04-03";84;17;168;28
"22";0;"2020-04-03";65;17;20;9
"22";1;"2020-04-03";34;12;9;5
"22";2;"2020-04-03";30;5;11;4
"23";0;"2020-04-03";11;5;2;0
"23";1;"2020-04-03";7;4;2;0
"23";2;"2020-04-03";4;1;0;0
"24";0;"2020-04-03";20;5;11;1
"24";1;"2020-04-03";12;4;5;1
"24";2;"2020-04-03";8;1;6;0
"25";0;"2020-04-03";173;72;151;43
"25";1;"2020-04-03";111;60;75;30
"25";2;"2020-04-03";60;11;76;13
"26";0;"2020-04-03";250;67;105;52
"26";1;"2020-04-03";155;52;52;33
"26";2;"2020-04-03";93;13;53;19
"27";0;"2020-04-03";63;12;22;11
"27";1;"2020-04-03";36;8;5;2
"27";2;"2020-04-03";26;4;16;9
"28";0;"2020-04-03";151;28;64;21
"28";1;"2020-04-03";88;21;32;11
"28";2;"2020-04-03";59;6;28;10
"29";0;"2020-04-03";74;32;55;7
"29";1;"2020-04-03";48;26;26;4
"29";2;"2020-04-03";26;6;28;3
"2A";0;"2020-04-03";72;22;48;24
"2A";1;"2020-04-03";34;17;21;16
"2A";2;"2020-04-03";38;5;27;8
"2B";0;"2020-04-03";16;3;68;2
"2B";1;"2020-04-03";9;1;36;2
"2B";2;"2020-04-03";7;2;32;0
"30";0;"2020-04-03";70;30;38;13
"30";1;"2020-04-03";42;23;23;10
"30";2;"2020-04-03";28;7;15;3
"31";0;"2020-04-03";226;97;136;13
"31";1;"2020-04-03";152;78;63;10
"31";2;"2020-04-03";74;19;73;3
"32";0;"2020-04-03";27;5;6;5
"32";1;"2020-04-03";20;5;4;4
"32";2;"2020-04-03";7;0;2;1
"33";0;"2020-04-03";311;87;281;36
"33";1;"2020-04-03";185;66;119;15
"33";2;"2020-04-03";126;21;161;21
"34";0;"2020-04-03";264;80;201;43
"34";1;"2020-04-03";157;64;87;24
"34";2;"2020-04-03";107;16;114;19
"35";0;"2020-04-03";129;36;72;16
"35";1;"2020-04-03";86;29;43;10
"35";2;"2020-04-03";43;7;29;6
"36";0;"2020-04-03";47;9;7;17
"36";1;"2020-04-03";28;5;2;9
"36";2;"2020-04-03";19;4;5;8
"37";0;"2020-04-03";148;46;47;16
"37";1;"2020-04-03";80;31;26;12
"37";2;"2020-04-03";67;14;21;4
"38";0;"2020-04-03";202;62;108;21
"38";1;"2020-04-03";115;46;55;13
"38";2;"2020-04-03";84;16;53;8
"39";0;"2020-04-03";60;11;36;10
"39";1;"2020-04-03";25;5;21;6
"39";2;"2020-04-03";35;6;15;4
"40";0;"2020-04-03";17;7;12;1
"40";1;"2020-04-03";10;3;7;1
"40";2;"2020-04-03";7;4;5;0
"41";0;"2020-04-03";67;13;32;10
"41";1;"2020-04-03";43;11;18;6
"41";2;"2020-04-03";24;2;14;4
"42";0;"2020-04-03";449;97;153;69
"42";1;"2020-04-03";270;78;84;51
"42";2;"2020-04-03";175;19;68;18
"43";0;"2020-04-03";20;5;23;3
"43";1;"2020-04-03";15;5;9;2
"43";2;"2020-04-03";5;0;14;1
"44";0;"2020-04-03";216;60;109;43
"44";1;"2020-04-03";142;48;52;26
"44";2;"2020-04-03";73;12;57;17
"45";0;"2020-04-03";218;73;65;20
"45";1;"2020-04-03";128;58;32;12
"45";2;"2020-04-03";87;14;33;8
"46";0;"2020-04-03";19;4;17;0
"46";1;"2020-04-03";12;3;7;0
"46";2;"2020-04-03";7;1;10;0
"47";0;"2020-04-03";29;7;11;3
"47";1;"2020-04-03";18;5;4;3
"47";2;"2020-04-03";11;2;7;0
"48";0;"2020-04-03";9;1;8;0
"48";1;"2020-04-03";5;1;5;0
"48";2;"2020-04-03";4;0;3;0
"49";0;"2020-04-03";152;53;163;27
"49";1;"2020-04-03";91;41;81;16
"49";2;"2020-04-03";60;11;82;11
"50";0;"2020-04-03";59;21;27;10
"50";1;"2020-04-03";36;17;12;3
"50";2;"2020-04-03";22;3;14;6
"51";0;"2020-04-03";355;68;237;67
"51";1;"2020-04-03";212;50;97;44
"51";2;"2020-04-03";139;18;136;22
"52";0;"2020-04-03";82;15;34;18
"52";1;"2020-04-03";45;11;19;5
"52";2;"2020-04-03";37;4;15;13
"53";0;"2020-04-03";66;12;14;9
"53";1;"2020-04-03";34;11;6;4
"53";2;"2020-04-03";32;1;8;5
"54";0;"2020-04-03";501;180;189;96
"54";1;"2020-04-03";266;123;88;60
"54";2;"2020-04-03";203;49;94;35
"55";0;"2020-04-03";154;20;105;25
"55";1;"2020-04-03";95;17;49;12
"55";2;"2020-04-03";57;3;56;13
"56";0;"2020-04-03";143;29;98;37
"56";1;"2020-04-03";83;24;44;22
"56";2;"2020-04-03";60;5;54;15
"57";0;"2020-04-03";1026;168;432;282
"57";1;"2020-04-03";586;122;194;171
"57";2;"2020-04-03";431;45;232;110
"58";0;"2020-04-03";21;7;2;5
"58";1;"2020-04-03";7;6;1;3
"58";2;"2020-04-03";14;1;1;2
"59";0;"2020-04-03";729;248;301;123
"59";1;"2020-04-03";424;176;162;71
"59";2;"2020-04-03";298;70;138;52
"60";0;"2020-04-03";356;72;243;141
"60";1;"2020-04-03";194;54;133;88
"60";2;"2020-04-03";160;17;110;53
"61";0;"2020-04-03";59;9;45;8
"61";1;"2020-04-03";34;8;20;4
"61";2;"2020-04-03";25;1;25;4
"62";0;"2020-04-03";343;116;157;34
"62";1;"2020-04-03";206;90;85;19
"62";2;"2020-04-03";137;26;71;15
"63";0;"2020-04-03";71;31;35;4
"63";1;"2020-04-03";47;26;18;1
"63";2;"2020-04-03";24;5;17;3
"64";0;"2020-04-03";77;30;54;13
"64";1;"2020-04-03";45;18;27;8
"64";2;"2020-04-03";32;12;27;5
"65";0;"2020-04-03";40;6;19;3
"65";1;"2020-04-03";27;3;10;1
"65";2;"2020-04-03";13;3;9;2
"66";0;"2020-04-03";103;34;122;16
"66";1;"2020-04-03";53;26;51;7
"66";2;"2020-04-03";50;8;71;9
"67";0;"2020-04-03";1064;283;528;252
"67";1;"2020-04-03";646;224;281;150
"67";2;"2020-04-03";409;59;245;102
"68";0;"2020-04-03";1100;163;820;441
"68";1;"2020-04-03";604;119;435;277
"68";2;"2020-04-03";487;41;382;162
"69";0;"2020-04-03";1202;276;510;184
"69";1;"2020-04-03";669;203;225;94
"69";2;"2020-04-03";526;70;254;84
"70";0;"2020-04-03";81;14;63;30
"70";1;"2020-04-03";43;9;34;18
"70";2;"2020-04-03";38;5;28;12
"71";0;"2020-04-03";163;36;137;60
"71";1;"2020-04-03";92;28;67;34
"71";2;"2020-04-03";71;8;69;26
"72";0;"2020-04-03";109;25;70;18
"72";1;"2020-04-03";70;17;34;11
"72";2;"2020-04-03";39;8;36;7
"73";0;"2020-04-03";109;36;118;15
"73";1;"2020-04-03";64;29;62;6
"73";2;"2020-04-03";43;7;56;9
"74";0;"2020-04-03";276;84;229;52
"74";1;"2020-04-03";171;67;124;32
"74";2;"2020-04-03";101;17;102;20
"75";0;"2020-04-03";2897;783;1092;512
"75";1;"2020-04-03";1760;567;644;339
"75";2;"2020-04-03";1106;214;436;170
"76";0;"2020-04-03";338;108;127;53
"76";1;"2020-04-03";189;78;60;38
"76";2;"2020-04-03";149;30;66;15
"77";0;"2020-04-03";694;183;351;107
"77";1;"2020-04-03";416;129;200;63
"77";2;"2020-04-03";274;54;150;44
"78";0;"2020-04-03";858;185;436;155
"78";1;"2020-04-03";511;141;249;90
"78";2;"2020-04-03";340;43;184;63
"79";0;"2020-04-03";28;7;26;6
"79";1;"2020-04-03";13;4;12;3
"79";2;"2020-04-03";15;3;14;3
"80";0;"2020-04-03";329;72;121;55
"80";1;"2020-04-03";180;46;58;34
"80";2;"2020-04-03";148;26;60;21
"81";0;"2020-04-03";60;23;18;3
"81";1;"2020-04-03";32;15;10;2
"81";2;"2020-04-03";28;8;8;1
"82";0;"2020-04-03";14;6;3;2
"82";1;"2020-04-03";12;5;1;2
"82";2;"2020-04-03";2;1;2;0
"83";0;"2020-04-03";197;51;215;30
"83";1;"2020-04-03";121;39;112;15
"83";2;"2020-04-03";76;12;103;15
"84";0;"2020-04-03";78;23;60;13
"84";1;"2020-04-03";51;16;21;7
"84";2;"2020-04-03";27;7;39;6
"85";0;"2020-04-03";65;19;31;12
"85";1;"2020-04-03";41;16;14;7
"85";2;"2020-04-03";24;3;17;5
"86";0;"2020-04-03";47;20;32;15
"86";1;"2020-04-03";30;16;16;5
"86";2;"2020-04-03";17;4;16;10
"87";0;"2020-04-03";61;17;25;7
"87";1;"2020-04-03";30;10;12;5
"87";2;"2020-04-03";31;7;12;2
"88";0;"2020-04-03";253;40;160;107
"88";1;"2020-04-03";131;27;78;67
"88";2;"2020-04-03";121;13;81;40
"89";0;"2020-04-03";101;20;25;10
"89";1;"2020-04-03";57;18;11;8
"89";2;"2020-04-03";43;2;14;2
"90";0;"2020-04-03";217;43;131;78
"90";1;"2020-04-03";127;32;78;44
"90";2;"2020-04-03";90;11;53;34
"91";0;"2020-04-03";831;185;227;92
"91";1;"2020-04-03";472;137;143;60
"91";2;"2020-04-03";351;45;84;31
"92";0;"2020-04-03";1848;381;703;237
"92";1;"2020-04-03";1158;296;369;144
"92";2;"2020-04-03";672;82;330;91
"93";0;"2020-04-03";1267;224;452;240
"93";1;"2020-04-03";770;158;262;141
"93";2;"2020-04-03";488;61;187;97
"94";0;"2020-04-03";1613;283;571;248
"94";1;"2020-04-03";912;205;316;149
"94";2;"2020-04-03";668;76;252;95
"95";0;"2020-04-03";816;151;585;200
"95";1;"2020-04-03";521;116;317;138
"95";2;"2020-04-03";294;34;265;62
"971";0;"2020-04-03";36;17;34;8
"971";1;"2020-04-03";23;14;16;3
"971";2;"2020-04-03";13;3;18;5
"972";0;"2020-04-03";53;19;34;3
"972";1;"2020-04-03";28;11;19;2
"972";2;"2020-04-03";25;8;15;1
"973";0;"2020-04-03";7;1;6;0
"973";1;"2020-04-03";6;1;4;0
"973";2;"2020-04-03";1;0;2;0
"974";0;"2020-04-03";53;2;29;0
"974";1;"2020-04-03";29;2;13;0
"974";2;"2020-04-03";24;0;16;0
"976";0;"2020-04-03";18;3;2;2
"976";1;"2020-04-03";13;3;1;2
"976";2;"2020-04-03";5;0;1;0
